lemma_display,pos_dict,freq,ipm,doc_hits,doc_percent,R,D,rank
низ,NOUN,147,4.369388456824735,120,1.0683760683760684,63,89.084126,16101
J,PROPN_ABBREV,147,4.369388456824735,25,0.22257834757834757,18,39.382017,16102
малочисленный,ADJ,147,4.369388456824735,116,1.0327635327635327,59,86.6563,16103
полета,NOUN,147,4.369388456824735,86,0.7656695156695157,31,70.128448,16104
добывать*,PARTICIPLE,147,4.369388456824735,122,1.0861823361823362,48,81.066223,16105
Бенуа,PROPN_ABBREV,147,4.369388456824735,61,0.5430911680911681,36,71.65401,16106
Кубань,PROPN_ABBREV,147,4.369388456824735,66,0.5876068376068376,40,77.150634,16107
оледенение,NOUN,147,4.369388456824735,43,0.38283475783475784,27,67.779628,16108
Исидор,PROPN_ABBREV,147,4.369388456824735,25,0.22257834757834757,20,31.613298,16109
"1,7",NUM,147,4.369388456824735,118,1.0505698005698005,38,76.48522,16110
реагент,NOUN,147,4.369388456824735,52,0.46296296296296297,28,51.863935,16111
2.00,NUM,147,4.369388456824735,10,0.08903133903133903,4,42.941175,16112
даровать*,PARTICIPLE,146,4.339664725825927,126,1.1217948717948718,61,83.210814,16113
точить,VERB,146,4.339664725825927,95,0.8457977207977208,54,82.143948,16114
смывать,VERB,146,4.339664725825927,118,1.0505698005698005,61,88.26031,16115
надвигаться*,PARTICIPLE,146,4.339664725825927,112,0.9971509971509972,65,89.77017,16116
фантик,NOUN,146,4.339664725825927,67,0.5965099715099715,42,71.844921,16117
снасть,NOUN,146,4.339664725825927,83,0.738960113960114,50,77.305932,16118
помощница,NOUN,146,4.339664725825927,99,0.8814102564102564,65,87.631324,16119
шлейф,NOUN,146,4.339664725825927,102,0.9081196581196581,61,85.71147,16120
невесомый,ADJ,146,4.339664725825927,98,0.8725071225071225,53,85.286649,16121
проложить*,PARTICIPLE,146,4.339664725825927,115,1.023860398860399,64,88.26031,16122
дотянуть,VERB,146,4.339664725825927,123,1.0950854700854702,67,89.097454,16123
стог,NOUN,146,4.339664725825927,77,0.6855413105413105,47,78.573286,16124
четвереньки,NOUN,146,4.339664725825927,95,0.8457977207977208,50,83.239063,16125
затаиться,VERB,146,4.339664725825927,100,0.8903133903133903,59,86.321448,16126
помириться,VERB,146,4.339664725825927,101,0.8992165242165242,57,87.441224,16127
Сахара,PROPN_ABBREV,146,4.339664725825927,66,0.5876068376068376,42,74.382936,16128
эсэмэска,NOUN,146,4.339664725825927,58,0.5163817663817664,34,70.690441,16129
мракобесие,NOUN,146,4.339664725825927,60,0.5341880341880342,41,52.572324,16130
отпрянуть,VERB,146,4.339664725825927,96,0.8547008547008547,48,84.686941,16131
холодок,NOUN,146,4.339664725825927,105,0.9348290598290598,53,86.081058,16132
дымиться*,PARTICIPLE,146,4.339664725825927,112,0.9971509971509972,57,87.25396,16133
ария,NOUN,146,4.339664725825927,86,0.7656695156695157,60,79.201746,16134
картинный,ADJ,146,4.339664725825927,86,0.7656695156695157,55,82.655504,16135
эскалатор,NOUN,146,4.339664725825927,75,0.6677350427350427,49,82.117429,16136
посоветоваться,VERB,146,4.339664725825927,115,1.023860398860399,64,87.941715,16137
Наталия,PROPN_ABBREV,146,4.339664725825927,106,0.9437321937321937,52,84.717918,16138
бюрократ,NOUN,146,4.339664725825927,89,0.7923789173789174,59,85.190343,16139
блестеть,ADJ,146,4.339664725825927,124,1.103988603988604,68,90.099735,16140
циферблата,NOUN,146,4.339664725825927,81,0.7211538461538461,51,78.595413,16141
ржавчина,NOUN,146,4.339664725825927,97,0.8636039886039886,59,86.77948,16142
хлопка,NOUN,146,4.339664725825927,103,0.917022792022792,61,85.579423,16143
приземление,NOUN,146,4.339664725825927,58,0.5163817663817664,43,51.917412,16144
учетный,ADJ,146,4.339664725825927,86,0.7656695156695157,42,76.44526,16145
профилактический,ADJ,146,4.339664725825927,114,1.014957264957265,54,85.126486,16146
Роснано,PROPN_ABBREV,146,4.339664725825927,34,0.3027065527065527,18,53.704886,16147
мания,NOUN,146,4.339664725825927,102,0.9081196581196581,57,85.546599,16148
загнать*,PARTICIPLE,146,4.339664725825927,118,1.0505698005698005,61,88.671147,16149
титульный,ADJ,146,4.339664725825927,107,0.9526353276353277,62,88.50505,16150
синхронный,ADJ,146,4.339664725825927,84,0.7478632478632479,53,76.185164,16151
Ливан,PROPN_ABBREV,146,4.339664725825927,73,0.6499287749287749,42,73.5457,16152
Влад,PROPN_ABBREV,146,4.339664725825927,37,0.3294159544159544,26,58.167888,16153
притягательный,ADJ,146,4.339664725825927,124,1.103988603988604,67,89.632134,16154
просвечивать,VERB,146,4.339664725825927,105,0.9348290598290598,62,86.707986,16155
мягкость,NOUN,146,4.339664725825927,102,0.9081196581196581,61,86.959929,16156
филармония,NOUN,146,4.339664725825927,89,0.7923789173789174,47,81.776198,16157
отпрыск,NOUN,146,4.339664725825927,116,1.0327635327635327,65,88.882257,16158
бедолага,NOUN,146,4.339664725825927,116,1.0327635327635327,53,87.291192,16159
выпад,NOUN,146,4.339664725825927,103,0.917022792022792,64,87.14291,16160
одаренный,ADJ,146,4.339664725825927,112,0.9971509971509972,59,85.777953,16161
веровать,VERB,146,4.339664725825927,100,0.8903133903133903,59,86.252336,16162
кавычка,NOUN,146,4.339664725825927,107,0.9526353276353277,63,87.216836,16163
циклон,NOUN,146,4.339664725825927,52,0.46296296296296297,32,70.787609,16164
нв,PROPN_ABBREV,146,4.339664725825927,119,1.0594729344729346,5,6.81422,16165
Зощенко,PROPN_ABBREV,146,4.339664725825927,70,0.6232193732193733,45,71.677114,16166
повинность,NOUN,146,4.339664725825927,95,0.8457977207977208,53,79.615985,16167
модернизировать,VERB,146,4.339664725825927,125,1.1128917378917378,60,85.383588,16168
славянофил,NOUN,146,4.339664725825927,67,0.5965099715099715,45,72.491922,16169
мироощущение,NOUN,146,4.339664725825927,107,0.9526353276353277,58,85.678344,16170
сдвинуть*,PARTICIPLE,146,4.339664725825927,107,0.9526353276353277,56,86.707986,16171
ежемесячно,ADV,146,4.339664725825927,125,1.1128917378917378,64,88.587796,16172
онтологический,ADJ,146,4.339664725825927,86,0.7656695156695157,36,76.046282,16173
подступ,NOUN,146,4.339664725825927,103,0.917022792022792,57,87.746799,16174
вблизи,ADV,146,4.339664725825927,106,0.9437321937321937,63,87.25396,16175
Каренина,PROPN_ABBREV,146,4.339664725825927,70,0.6232193732193733,43,78.551181,16176
межпланетный,ADJ,146,4.339664725825927,82,0.73005698005698,36,72.54365,16177
утерять*,PARTICIPLE,146,4.339664725825927,116,1.0327635327635327,67,88.060192,16178
нестабильный,ADJ,146,4.339664725825927,109,0.9704415954415955,50,84.96803,16179
регистр,NOUN,146,4.339664725825927,89,0.7923789173789174,50,81.880508,16180
Зеландия,PROPN_ABBREV,146,4.339664725825927,107,0.9526353276353277,51,83.466788,16181
пропорциональный,ADJ,146,4.339664725825927,115,1.023860398860399,61,86.390911,16182
валовой,ADJ,146,4.339664725825927,88,0.7834757834757835,37,77.855486,16183
Система,PROPN_ABBREV,146,4.339664725825927,82,0.73005698005698,41,76.566277,16184
палеонтологический,ADJ,146,4.339664725825927,56,0.4985754985754986,28,71.377541,16185
яко,ADV,146,4.339664725825927,47,0.4184472934472934,28,62.618635,16186
Road,PROPN_ABBREV,146,4.339664725825927,16,0.14245014245014245,13,28.664086,16187
миссионерский,ADJ,146,4.339664725825927,73,0.6499287749287749,36,66.637678,16188
ижорский,ADJ,146,4.339664725825927,9,0.08012820512820513,8,6.875263,16189
Анонимус,PROPN_ABBREV,146,4.339664725825927,3,0.026709401709401708,3,14.007771,16190
Дамилол,PROPN_ABBREV,146,4.339664725825927,2,0.017806267806267807,2,2.053996,16191
фея,NOUN,145,4.3099409948271195,74,0.6588319088319088,47,81.417535,16192
грозовой,ADJ,145,4.3099409948271195,97,0.8636039886039886,58,84.834079,16193
прибрать,VERB,145,4.3099409948271195,110,0.9793447293447294,58,88.807514,16194
Эдгар,PROPN_ABBREV,145,4.3099409948271195,50,0.44515669515669515,38,69.940626,16195
чистенький,ADJ,145,4.3099409948271195,106,0.9437321937321937,56,84.834079,16196
угу,INTJ,145,4.3099409948271195,76,0.6766381766381766,37,80.632641,16197
разгонять,VERB,145,4.3099409948271195,123,1.0950854700854702,64,89.562703,16198
умолкать,VERB,145,4.3099409948271195,108,0.9615384615384616,59,87.356322,16199
мякоть,NOUN,145,4.3099409948271195,91,0.8101851851851852,48,83.382951,16200
платьице,NOUN,145,4.3099409948271195,90,0.8012820512820513,51,84.61393,16201
питье,NOUN,145,4.3099409948271195,110,0.9793447293447294,61,87.394377,16202
одуванчик,NOUN,145,4.3099409948271195,103,0.917022792022792,54,86.798657,16203
восхититься,VERB,145,4.3099409948271195,103,0.917022792022792,59,87.018848,16204
лесенка,NOUN,145,4.3099409948271195,96,0.8547008547008547,53,85.186637,16205
расстроить*,PARTICIPLE,145,4.3099409948271195,115,1.023860398860399,57,88.019682,16206
расстраивать,VERB,145,4.3099409948271195,113,1.006054131054131,62,88.427643,16207
ломтик,NOUN,145,4.3099409948271195,97,0.8636039886039886,55,85.448406,16208
непригодный,ADJ,145,4.3099409948271195,121,1.0772792022792024,63,87.242839,16209
расправиться,VERB,145,4.3099409948271195,116,1.0327635327635327,71,87.820825,16210
парик,NOUN,145,4.3099409948271195,79,0.7033475783475783,48,81.314405,16211
умываться,VERB,145,4.3099409948271195,103,0.917022792022792,56,87.899975,16212
зарядка,NOUN,145,4.3099409948271195,92,0.8190883190883191,55,86.124419,16213
пятнышко,NOUN,145,4.3099409948271195,104,0.9259259259259259,57,86.90829,16214
примчаться,VERB,145,4.3099409948271195,92,0.8190883190883191,57,86.510659,16215
безработный,NOUN,145,4.3099409948271195,104,0.9259259259259259,55,85.121914,16216
олений,ADJ,145,4.3099409948271195,69,0.6143162393162394,47,73.910785,16217
списывать,VERB,145,4.3099409948271195,129,1.1485042735042734,71,88.980548,16218
нащупывать,VERB,145,4.3099409948271195,97,0.8636039886039886,55,80.386149,16219
спаться,VERB,145,4.3099409948271195,107,0.9526353276353277,54,87.547759,16220
обогнуть,VERB,145,4.3099409948271195,110,0.9793447293447294,60,88.721992,16221
жарко,ADV,145,4.3099409948271195,104,0.9259259259259259,57,86.8351,16222
портиться,VERB,145,4.3099409948271195,111,0.9882478632478633,69,89.985538,16223
плац,NOUN,145,4.3099409948271195,65,0.5787037037037037,43,79.059342,16224
всемогущий,ADJ,145,4.3099409948271195,124,1.103988603988604,67,90.033626,16225
мещаться,VERB,145,4.3099409948271195,111,0.9882478632478633,60,87.356322,16226
кнут,NOUN,145,4.3099409948271195,90,0.8012820512820513,56,86.798657,16227
уплывать,VERB,145,4.3099409948271195,104,0.9259259259259259,59,87.167741,16228
соприкасаться,VERB,145,4.3099409948271195,122,1.0861823361823362,65,88.181176,16229
распахивать,VERB,145,4.3099409948271195,101,0.8992165242165242,53,83.763154,16230
травля,NOUN,145,4.3099409948271195,97,0.8636039886039886,65,88.807514,16231
полупустый,ADJ,145,4.3099409948271195,107,0.9526353276353277,58,88.30376,16232
автовокзал,NOUN,145,4.3099409948271195,58,0.5163817663817664,37,74.375291,16233
клонирование,NOUN,145,4.3099409948271195,46,0.40954415954415957,31,51.181091,16234
преображение,NOUN,145,4.3099409948271195,90,0.8012820512820513,46,79.80684,16235
мебельный,ADJ,145,4.3099409948271195,86,0.7656695156695157,53,84.213224,16236
возродиться,VERB,145,4.3099409948271195,107,0.9526353276353277,59,84.520538,16237
благостный,ADJ,145,4.3099409948271195,102,0.9081196581196581,60,84.929413,16238
декабрьский,ADJ,145,4.3099409948271195,100,0.8903133903133903,51,83.881944,16239
избежание,NOUN,145,4.3099409948271195,114,1.014957264957265,70,87.939745,16240
консульство,NOUN,145,4.3099409948271195,69,0.6143162393162394,48,80.410659,16241
перипетия,NOUN,145,4.3099409948271195,125,1.1128917378917378,63,89.024233,16242
Гусев,PROPN_ABBREV,145,4.3099409948271195,51,0.45405982905982906,35,75.723144,16243
пика,NOUN,145,4.3099409948271195,119,1.0594729344729346,63,89.471045,16244
маяться,VERB,145,4.3099409948271195,90,0.8012820512820513,49,80.435199,16245
экстравагантный,ADJ,145,4.3099409948271195,110,0.9793447293447294,54,82.372829,16246
и,NOUN,145,4.3099409948271195,97,0.8636039886039886,49,77.02456,16247
отдаться,VERB,145,4.3099409948271195,107,0.9526353276353277,59,87.167741,16248
овладевать,VERB,145,4.3099409948271195,119,1.0594729344729346,68,89.795448,16249
кубанский,ADJ,145,4.3099409948271195,55,0.4896723646723647,42,70.91539,16250
противоречить*,PARTICIPLE,145,4.3099409948271195,117,1.0416666666666667,60,88.140596,16251
мемуарист,NOUN,145,4.3099409948271195,70,0.6232193732193733,41,72.51193,16252
иерарх,NOUN,145,4.3099409948271195,80,0.7122507122507122,38,73.63601,16253
фамилия,PROPN_ABBREV,145,4.3099409948271195,37,0.3294159544159544,17,36.455671,16254
2014-й,ADJ,145,4.3099409948271195,115,1.023860398860399,22,62.566192,16255
говядина,NOUN,145,4.3099409948271195,100,0.8903133903133903,60,84.802434,16256
узнавать*,PARTICIPLE,145,4.3099409948271195,118,1.0505698005698005,62,88.262757,16257
ничтожество,NOUN,145,4.3099409948271195,99,0.8814102564102564,57,86.653881,16258
стимулировать*,PARTICIPLE,145,4.3099409948271195,121,1.0772792022792024,49,84.961325,16259
алгебра,NOUN,145,4.3099409948271195,93,0.8279914529914529,54,85.089658,16260
перманентный,ADJ,145,4.3099409948271195,107,0.9526353276353277,66,86.653881,16261
омерзительный,ADJ,145,4.3099409948271195,95,0.8457977207977208,52,84.645186,16262
либерализация,NOUN,145,4.3099409948271195,82,0.73005698005698,37,78.78582,16263
вверить*,PARTICIPLE,145,4.3099409948271195,96,0.8547008547008547,57,84.396886,16264
шпала,NOUN,145,4.3099409948271195,80,0.7122507122507122,50,81.547257,16265
бухгалтерский,ADJ,145,4.3099409948271195,83,0.738960113960114,47,82.183065,16266
садить*,PARTICIPLE,145,4.3099409948271195,115,1.023860398860399,62,87.742185,16267
подвижность,NOUN,145,4.3099409948271195,91,0.8101851851851852,53,82.454784,16268
совместимость,NOUN,145,4.3099409948271195,78,0.6944444444444444,38,66.165977,16269
перина,NOUN,145,4.3099409948271195,66,0.5876068376068376,41,63.819236,16270
всеобъемлющий,ADJ,145,4.3099409948271195,123,1.0950854700854702,61,86.871644,16271
Е,PROPN_ABBREV,145,4.3099409948271195,84,0.7478632478632479,46,76.610088,16272
кодировать,VERB,145,4.3099409948271195,38,0.3383190883190883,28,49.707494,16273
репрессивный,ADJ,145,4.3099409948271195,85,0.7567663817663818,41,82.345595,16274
сероводород,NOUN,145,4.3099409948271195,30,0.2670940170940171,19,61.403513,16275
